t,x,y,z,Gx,Gy,Gz,FillX,FillY,FillZ
-9.96,	0,	0,	0,	0,	0,	0,	0,	0,	0
0.04,	44.5899570246,	-33.0501090578,	0,	6765.536,	-16488.5003077,	-2336.65046154,	138.688616792,	-390.498520498,	-2336.65046154
0.04,	44.5899570246,	-33.0501090578,	0,	6782.16443077,	-16505.2441846,	-2349.85944615,	150.88796394,	-392.274705887,	-2349.85944615
0.04,	-1.94157002312,	35.775113576,	0,	6789.36393846,	-16521.9880615,	-2369.99889231,	151.686309966,	-391.226834954,	-2369.99889231
0.04,	-1.94157002312,	35.775113576,	0,	6796.56344615,	-16538.7319385,	-2390.13833846,	152.452722151,	-390.220878859,	-2390.13833846
0.04,	-8.38107426589,	77.579538034,	0,	6803.76295385,	-16555.4758154,	-2393.42116923,	152.930897679,	-387.58298403,	-2393.42116923
0.04,	-8.38107426589,	77.579538034,	0,	6810.96246154,	-16572.2196923,	-2396.704,	153.389946186,	-385.050604993,	-2396.704
0.04,	-31.2330869049,	-50.7210655495,	0,	6818.16196923,	-16588.9635692,	-2384.84529231,	152.916552247,	-387.751545262,	-2384.84529231
0.04,	-31.2330869049,	-50.7210655495,	0,	6825.36147692,	-16605.7074462,	-2372.98658462,	152.462094065,	-390.344447919,	-2372.98658462
0.04,	-31.2330869049,	-50.7210655495,	0,	6832.56098462,	-16622.4513231,	-2361.12787692,	152.025814211,	-392.833634471,	-2361.12787692
0.04,	35.2969618448,	43.3185872471,	0,	6839.76049231,	-16639.1952,	-2357.42055385,	154.268187501,	-391.461667448,	-2357.42055385
0.04,	35.2969618448,	43.3185872471,	0,	6846.96,	-16655.9390769,	-2353.71323077,	156.420865859,	-390.144579106,	-2353.71323077
0.04,	45.2579572139,	-44.1791719683,	0,	6854.15950769,	-16672.6829538,	-2353.7536,	158.885876898,	-392.380084667,	-2353.7536
0.04,	45.2579572139,	-44.1791719683,	0,	6861.35901538,	-16689.4268308,	-2353.79396923,	161.252287495,	-394.526170005,	-2353.79396923
0.04,	11.5520041996,	72.0711795547,	0,	6868.55852308,	-16711.8217846,	-2356.01341538,	162.175803548,	-397.361431715,	-2356.01341538
0.04,	11.5520041996,	72.0711795547,	0,	6875.75803077,	-16734.2167385,	-2358.23286154,	163.062378959,	-400.083282957,	-2358.23286154
0.04,	11.5520041996,	72.0711795547,	0,	6882.95753846,	-16756.6116923,	-2360.45230769,	163.913491353,	-402.696260149,	-2360.45230769
0.04,	4.96929367958,	-49.2423852984,	0,	6890.15704615,	-16762.8946462,	-2362.67175385,	164.467250831,	-394.589740847,	-2362.67175385
0.04,	4.96929367958,	-49.2423852984,	0,	6897.35655385,	-16769.1776,	-2364.8912,	164.998859929,	-386.807482317,	-2364.8912
0.04,	0.165618726876,	-21.1592988063,	0,	6904.55606154,	-16785.4987077,	-2367.11064615,	165.317057666,	-387.849818361,	-2367.11064615
0.04,	0.165618726876,	-21.1592988063,	0,	6911.75556923,	-16801.8198154,	-2369.33009231,	165.622527493,	-388.850460964,	-2369.33009231
0.04,	0.165618726876,	-21.1592988063,	0,	6918.95507692,	-16818.1409231,	-2371.54953846,	165.915778527,	-389.811077862,	-2371.54953846
0.04,	50.1414779586,	-25.8492262603,	0,	6926.15458462,	-16841.8380308,	-2373.76898462,	168.196333889,	-398.001827183,	-2373.76898462
0.04,	50.1414779586,	-25.8492262603,	0,	6933.35409231,	-16865.5351385,	-2375.98843077,	170.385667036,	-405.86494653,	-2375.98843077
0.04,	4.99008815703,	-49.4145364682,	0,	6940.5536,	-16868.4199385,	-2378.20787692,	170.681371266,	-394.376338128,	-2378.20787692
0.04,	4.99008815703,	-49.4145364682,	0,	6947.75310769,	-16871.3047385,	-2380.42732308,	170.965247326,	-383.347274061,	-2380.42732308
0.04,	-41.2255001073,	10.9570107399,	0,	6954.95261538,	-16888.2067692,	-2382.64676923,	169.389144813,	-383.801052208,	-2382.64676923
0.04,	-41.2255001073,	10.9570107399,	0,	6962.15212308,	-16905.1088,	-2384.86621538,	167.876086401,	-384.236679228,	-2384.86621538
0.04,	-41.2255001073,	10.9570107399,	0,	6969.35163077,	-16922.0108308,	-2387.08566154,	166.423550325,	-384.654881168,	-2387.08566154
0.04,	4.94785256582,	53.2685328944,	0,	6976.55113846,	-16938.9128615,	-2389.30510769,	166.8760498,	-383.363894144,	-2389.30510769
0.04,	4.94785256582,	53.2685328944,	0,	6983.75064615,	-16955.8148923,	-2391.52455385,	167.310449295,	-382.124546601,	-2391.52455385
0.04,	-40.38233285,	-45.662482922,	0,	6993.46953846,	-16972.7169231,	-2393.744,	168.332874624,	-384.892013592,	-2393.744
0.04,	-40.38233285,	-45.662482922,	0,	7003.18843077,	-16989.6189538,	-2395.96344615,	169.314402941,	-387.548781904,	-2395.96344615
0.04,	-40.38233285,	-45.662482922,	0,	7027.53378462,	-17006.5209846,	-2398.18289231,	184.298073201,	-390.099279483,	-2398.18289231
0.04,	17.9007142143,	49.4458891423,	0,	7051.87913846,	-17023.4230154,	-2400.40233846,	201.013718534,	-388.743422277,	-2400.40233846
0.04,	17.9007142143,	49.4458891423,	0,	7076.22449231,	-17040.3250462,	-2402.62178462,	217.060738054,	-387.441799358,	-2402.62178462
0.04,	5.88802266362,	5.91741020236,	0,	7089.68,	-17057.2270769,	-2404.84123077,	221.531116823,	-387.933380514,	-2404.84123077
0.04,	5.88802266362,	5.91741020236,	0,	7103.13550769,	-17074.1291077,	-2407.06067692,	225.822680441,	-388.405298424,	-2407.06067692
0.04,	-25.8777642538,	61.7427709555,	0,	7100.82116923,	-17091.0311385,	-2409.28012308,	213.53289773,	-386.625325187,	-2409.28012308
0.04,	-25.8777642538,	61.7427709555,	0,	7098.50683077,	-17107.9331692,	-2411.49956923,	201.734706328,	-384.91655088,	-2411.49956923
